"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"NGEGPUS","197308","38890.546","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","197309","33118.166","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","197310","30688.93","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","197311","23717.377","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","197312","20377.565","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","197313","340858.192","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","197401","20728.02","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","197402","18941.924","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","197403","23628.456","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","197404","24029.361","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","197405","28325.25","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","197406","31727.856","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","197407","37214.571","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","197408","35350.593","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","197409","29348.424","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","197410","28263.526","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","197411","22735.948","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","197412","19771.16","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","197413","320065.088","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","197501","19689.283","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","197502","18049.671","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","197503","20098.711","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","197504","20323.206","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","197505","25707.482","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","197506","28830.399","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","197507","34181.9","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","197508","34041.236","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","197509","30020.384","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","197510","26300.474","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","197511","21829.846","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","197512","20705.816","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","197513","299778.408","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","197601","19894.883","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","197602","19163.451","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","197603","21282.392","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","197604","21867.164","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","197605","25318.846","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","197606","29715.292","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","197607","32031.884","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","197608","31393.084","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","197609","28057.948","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","197610","23909.086","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","197611","21110.511","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","197612","20879.37","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","197613","294623.911","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","197701","19952.66","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","197702","19480.517","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","197703","22467.119","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","197704","21296.921","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","197705","24701.328","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","197706","29621.145","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","197707","32712.543","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","197708","33290.504","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","197709","30937.59","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","197710","27355.603","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","197711","22565.612","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","197712","21123.315","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","197713","305504.859","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","197801","22309.743","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","197802","20370.197","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","197803","22269.092","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","197804","21339.11","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","197805","25076.268","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","197806","30618.31","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","197807","34247.75","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","197808","32583.162","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","197809","28206.109","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","197810","25232.611","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","197811","22000.457","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","197812","21138.026","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","197813","305390.836","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","197901","22092.806","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","197902","21844.013","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","197903","24916.06","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","197904","24763.199","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","197905","26135.375","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","197906","30106.952","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","197907","34675.501","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","197908","34948.735","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","197909","31441.588","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","197910","30418.982","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","197911","24661.307","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","197912","23480.589","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","197913","329485.107","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","198001","26348.819","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","198002","24755.111","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","198003","26891.062","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","198004","24181.362","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","198005","26586.804","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","198006","31294.973","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","198007","39063.083","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","198008","37647.074","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","198009","33579.978","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","198010","28591.879","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","198011","24338.395","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","198012","22961.361","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","198013","346239.9","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","198101","22080.996","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","198102","21339.106","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","198103","25996.919","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","198104","27460.284","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","198105","30070.319","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","198106","35885.106","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","198107","38712.255","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","198108","36917.716","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","198109","30850.324","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","198110","28916.564","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","198111","24670.378","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","198112","22877.206","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","198113","345777.173","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","198201","22620.535","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","198202","20919.528","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","198203","23597.611","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","198204","23231.222","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","198205","24291.498","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","198206","27959.064","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","198207","33340.356","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","198208","34418.117","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","198209","27649.118","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","198210","25804.497","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","198211","21465.602","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","198212","19962.6","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","198213","305259.749","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","198301","19721.254","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","198302","16658.895","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","198303","19686.264","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","198304","19173.85","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","198305","20444.768","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","198306","23091.183","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","198307","29615.086","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","198308","33147.159","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","198309","28040.45","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","198310","23782.891","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","198311","20169.388","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","198312","20567.27","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","198313","274098.458","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","198401","20245.336","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","198402","17826.724","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","198403","19644.833","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","198404","21197.053","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","198405","25303.732","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","198406","28345.033","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","198407","33326.633","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","198408","33291.869","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","198409","27838.782","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","198410","25782.724","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","198411","23727.895","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","198412","20862.981","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","198413","297393.596","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","198501","22050.835","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","198502","19417.44","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","198503","19848.321","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","198504","22425.012","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","198505","22481.467","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","198506","26739.747","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","198507","32190.85","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","198508","33915.168","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","198509","26272.697","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","198510","24119.576","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","198511","22453.425","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","198512","20031.428","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","198513","291945.965","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","198601","17472.41","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","198602","14924.854","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","198603","16149.202","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","198604","18961.06","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","198605","21947.302","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","198606","24767.149","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","198607","28711.652","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","198608","26352.173","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","198609","23456.719","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","198610","20876.382","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","198611","18044.042","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","198612","16845.488","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","198613","248508.433","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","198701","17788.153","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","198702","15119.732","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","198703","18349.449","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","198704","19601.569","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","198705","23238.723","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","198706","27090.362","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","198707","30511.554","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","198708","32261.639","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","198709","25677.538","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","198710","22985.178","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","198711","21005.294","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","198712","18991.611","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","198713","272620.803","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","198801","16237.245","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","198802","16530.273","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","198803","19743.729","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","198804","19241.49","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","198805","23154.533","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","198806","26808.398","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","198807","31284.129","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","198808","32701.666","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","198809","22213.483","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","198810","17315.929","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","198811","14542.603","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","198812","13027.227","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","198813","252800.704","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","198901","15627.89","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","198902","18592.111","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","198903","22382.883","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","198904","25170.426","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","198905","26481.529","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","198906","27521.678","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","198907","33845.86","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","198908","33129.386","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","198909","28452.468","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","198910","27504.445","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","198911","20191.404","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","198912","18395.048","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","198913","297295.127","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","199001","16039.439","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","199002","14590.4","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","199003","20680.483","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","199004","22255.089","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","199005","26798.16","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","199006","33141.68","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","199007","36308.701","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","199008","38215.897","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","199009","33062.008","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","199010","28603.739","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","199011","20668.422","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","199012","19122.332","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","199013","309486.351","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","199101","19664.753","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","199102","16507.563","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","199103","22188.512","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","199104","24664.017","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","199105","28213.584","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","199106","29371.659","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","199107","37464.644","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","199108","37254.405","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","199109","30031.692","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","199110","30541.526","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","199111","22842.625","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","199112","19028.379","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","199113","317773.359","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","199201","20494.781","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","199202","20478.253","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","199203","25216.944","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","199204","27759.865","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","199205","28742.424","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","199206","31666.964","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","199207","40474.767","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","199208","36455.697","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
"NGEGPUS","199209","33062.196","3","Electricity Net Generation From Natural Gas, Electric Power Sector","Million Kilowatthours"
